!swp_3pattern_demands_for_WSIDI_training
! output file swp_3pattern_demands_for_WSIDI_training.table to use ONLY for retraining WSI-DI curves
!  with uniform SWP delivery patterns (equal to the 100% patterns) - see simulation protocol for
!  instructions on WSI-DI retraining procedures.
!
! New Baselines version (Jun 2009), based on (version 9B1) Common Assumptions CMP
! 2020D09E Level of Development Assumptions
! source spreadsheet: FIXED_BST_SWP_SOD_2021DCR_Oct2021_Public_3.18.24.xlsm
swp_3pattern_demands
contractor       month            percent          demand           remainDemand
               35                6               30             1.80            60.17
               35                7               30             2.15            58.37
               35                8               30             2.92            56.22
               35                9               30             6.36            53.30
               35               10               30             9.78            46.95
               35               11               30            10.08            37.17
               35               12               30            10.75            27.09
               35                1               30             9.30            16.34
               35                2               30             3.95             7.04
               35                3               30             3.09             3.09
               36                4               30             0.68            23.88
               36                5               30             0.20            23.19
               36                6               30             0.20            23.00
               36                7               30             0.96            22.80
               36                8               30             1.51            21.84
               36                9               30             2.48            20.33
               36               10               30             2.48            17.85
               36               11               30             2.98            15.37
               36               12               30             2.81            12.39
               36                1               30             3.51             9.58
               36                2               30             3.11             6.08
               36                3               30             2.96             2.96
               37                4               30             0.00            87.47
               37                5               30             0.00            87.47
               37                6               30             0.00            87.47
               37                7               30             0.00            87.47
               37                8               30             0.00            87.47
               37                9               30            12.60            87.47
               37               10               30            14.35            74.86
               37               11               30            15.74            60.52
               37               12               30            13.55            44.77
               37                1               30             7.95            31.22
               37                2               30             7.53            23.27
               37                3               30            15.74            15.74
               38                4               30             0.37             7.45
               38                5               30             0.37             7.08
               38                6               30             0.37             6.72
               38                7               30             0.37             6.35
               38                8               30             0.37             5.98
               38                9               30             0.37             5.61
               38               10               30             0.37             5.24
               38               11               30             0.37             4.87
               38               12               30             0.37             4.51
               38                1               30             0.37             4.14
               38                2               30             2.05             3.77
               38                3               30             1.72             1.72
               39                4               30             1.01            12.55
               39                5               30             1.01            11.53
               39                6               30             1.02            10.52
               39                7               30             1.08             9.50
               39                8               30             1.08             8.42
               39                9               30             1.08             7.34
               39               10               30             1.08             6.26
               39               11               30             1.08             5.18
               39               12               30             1.08             4.10
               39                1               30             1.08             3.01
               39                2               30             1.08             1.93
               39                3               30             0.85             0.85
